OBJECTID,Identifier,OccurrenceDate,DayofWeek,OccurrenceMonth,,OccurrenceDay,OccurrenceYear,OccurrenceHour,CompStatMonth,,CompStatDay,CompStatYear,Start Date,End Date,Date gap,Offense,OffenseClassification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Latitude,Longitude
854,2.02E+14,5/9/2015 6:00,Saturday,May,5,9,2015,600,May,5,9,2015,5/9/2015,5/9/2015,0,RAPE,FELONY,J,24,Manhattan,NYPD,993336,229488,40.79657114,-73.96718569
855,2.02E+14,5/9/2015 16:20,Saturday,May,5,9,2015,1600,May,5,9,2015,5/9/2015,5/9/2015,0,RAPE,FELONY,H,70,Brooklyn,NYPD,991547,168934,40.63036655,-73.97371261
856,2.02E+14,5/9/2015 17:00,Saturday,May,5,9,2015,1700,May,5,11,2015,5/9/2015,5/11/2015,2,RAPE,FELONY,F,69,Brooklyn,NYPD-HOUSING BUREAU,1010641,175525,40.64842112,-73.90489711
857,2.02E+14,5/10/2015 0:20,Sunday,May,5,10,2015,0,May,5,10,2015,5/10/2015,5/10/2015,0,RAPE,FELONY,B,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
858,2.02E+14,5/10/2015 8:00,Sunday,May,5,10,2015,800,May,5,12,2015,5/10/2015,5/12/2015,2,RAPE,FELONY,P,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
859,2.02E+14,5/10/2015 11:30,Sunday,May,5,10,2015,1100,May,5,10,2015,5/10/2015,5/10/2015,0,RAPE,FELONY,A,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
860,2.02E+14,5/11/2015 7:10,Monday,May,5,11,2015,700,May,5,11,2015,5/11/2015,5/11/2015,0,RAPE,FELONY,D,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
861,2.02E+14,5/11/2015 17:00,Monday,May,5,11,2015,1700,May,5,13,2015,5/11/2015,5/13/2015,2,RAPE,FELONY,G,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
862,2.02E+14,5/12/2015 9:40,Tuesday,May,5,12,2015,900,May,5,12,2015,5/12/2015,5/12/2015,0,RAPE,FELONY,D,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
863,2.02E+14,5/12/2015 21:00,Tuesday,May,5,12,2015,2100,May,5,25,2015,5/12/2015,5/25/2015,13,RAPE,FELONY,A,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
864,2.02E+14,5/12/2015 21:45,Tuesday,May,5,12,2015,2100,May,5,13,2015,5/12/2015,5/13/2015,1,RAPE,FELONY,D,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
865,2.02E+14,5/13/2015 0:00,Wednesday,May,5,13,2015,0,May,5,13,2015,5/13/2015,5/13/2015,0,RAPE,FELONY,H,28,Manhattan,NYPD-HOUSING BUREAU,997376,233927,40.8087499,-73.95258581
866,2.02E+14,5/13/2015 0:30,Wednesday,May,5,13,2015,0,May,5,13,2015,5/13/2015,5/13/2015,0,RAPE,FELONY,D,9,Manhattan,NYPD,987624,203977,40.72655402,-73.98782843
867,2.02E+14,5/13/2015 15:00,Wednesday,May,5,13,2015,1500,May,5,20,2015,5/13/2015,5/20/2015,7,RAPE,FELONY,B,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
868,2.02E+14,5/13/2015 23:45,Wednesday,May,5,13,2015,2300,May,5,25,2015,5/13/2015,5/25/2015,12,RAPE,FELONY,C,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
869,2.02E+14,5/14/2015 4:00,Thursday,May,5,14,2015,400,May,5,14,2015,5/14/2015,5/14/2015,0,RAPE,FELONY,A,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
870,2.02E+14,5/14/2015 10:00,Thursday,May,5,14,2015,1000,Aug,8,7,2015,5/14/2015,8/7/2015,85,RAPE,FELONY,B,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
871,2.02E+14,5/14/2015 15:15,Thursday,May,5,14,2015,1500,May,5,25,2015,5/14/2015,5/25/2015,11,RAPE,FELONY,C,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
872,2.02E+14,5/14/2015 18:00,Thursday,May,5,14,2015,1800,May,5,28,2015,5/14/2015,5/28/2015,14,RAPE,FELONY,C,62,Brooklyn,NYPD,983393,158818,40.60260318,-74.00308766
873,2.02E+14,5/15/2015 14:00,Friday,May,5,15,2015,1400,Aug,8,21,2015,5/15/2015,8/21/2015,98,RAPE,FELONY,A,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
874,2.02E+14,5/16/2015 3:00,Saturday,May,5,16,2015,300,May,5,16,2015,5/16/2015,5/16/2015,0,RAPE,FELONY,F,79,Brooklyn,NYPD-HOUSING BUREAU,999634,190253,40.68887215,-73.94452903
875,2.02E+14,5/16/2015 14:00,Saturday,May,5,16,2015,1400,May,5,20,2015,5/16/2015,5/20/2015,4,RAPE,FELONY,B,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
876,2.02E+14,5/16/2015 19:30,Saturday,May,5,16,2015,1900,May,5,18,2015,5/16/2015,5/18/2015,2,RAPE,FELONY,C,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
877,2.02E+14,5/16/2015 22:00,Saturday,May,5,16,2015,2200,May,5,19,2015,5/16/2015,5/19/2015,3,RAPE,FELONY,I,109,Queens,NYPD,1032198,217060,40.76233422,-73.82691731
878,2.02E+14,5/17/2015 0:01,Sunday,May,5,17,2015,0,May,5,17,2015,5/17/2015,5/17/2015,0,RAPE,FELONY,C,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
879,2.02E+14,5/17/2015 6:00,Sunday,May,5,17,2015,600,May,5,17,2015,5/17/2015,5/17/2015,0,RAPE,FELONY,D,25,Manhattan,NYPD,1000555,230994,40.80069433,-73.94110929
880,2.02E+14,5/17/2015 13:00,Sunday,May,5,17,2015,1300,May,5,17,2015,5/17/2015,5/17/2015,0,RAPE,FELONY,I,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
881,2.02E+14,5/17/2015 17:30,Sunday,May,5,17,2015,1700,May,5,17,2015,5/17/2015,5/17/2015,0,RAPE,FELONY,J,77,Brooklyn,NYPD-HOUSING BUREAU,1003606,185050,40.67458331,-73.93022154
882,2.02E+14,5/18/2015 12:00,Monday,May,5,18,2015,1200,May,5,19,2015,5/18/2015,5/19/2015,1,RAPE,FELONY,F,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
883,2.02E+14,5/18/2015 15:00,Monday,May,5,18,2015,1500,Jun,6,16,2015,5/18/2015,6/16/2015,29,RAPE,FELONY,D,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
884,2.02E+14,5/18/2015 22:00,Monday,May,5,18,2015,2200,Jun,6,16,2015,5/18/2015,6/16/2015,29,RAPE,FELONY,B,33,Manhattan,NYPD,1001936,245282,40.8399082,-73.93608359
885,2.02E+14,5/18/2015 23:00,Monday,May,5,18,2015,2300,May,5,21,2015,5/18/2015,5/21/2015,3,RAPE,FELONY,A,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
886,2.02E+14,5/19/2015 5:30,Tuesday,May,5,19,2015,500,May,5,19,2015,5/19/2015,5/19/2015,0,RAPE,FELONY,G,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
887,2.02E+14,5/19/2015 17:00,Tuesday,May,5,19,2015,1700,May,5,22,2015,5/19/2015,5/22/2015,3,RAPE,FELONY,J,90,Brooklyn,NYPD,997843,196573,40.70622201,-73.95097436
888,2.02E+14,5/19/2015 19:00,Tuesday,May,5,19,2015,1900,Jun,6,1,2015,5/19/2015,6/1/2015,13,RAPE,FELONY,,114,Queens,NYPD-HOUSING BUREAU,1007654,219564,40.76930609,-73.91550818
889,2.02E+14,5/19/2015 22:00,Tuesday,May,5,19,2015,2200,May,5,20,2015,5/19/2015,5/20/2015,1,RAPE,FELONY,H,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
890,2.02E+14,5/20/2015 21:30,Wednesday,May,5,20,2015,2100,May,5,21,2015,5/20/2015,5/21/2015,1,RAPE,FELONY,F,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
891,2.02E+14,5/21/2015 15:30,Thursday,May,5,21,2015,1500,May,5,21,2015,5/21/2015,5/21/2015,0,RAPE,FELONY,E,110,Queens,NYPD,1020255,210816,40.74525274,-73.87006287
892,2.02E+14,5/21/2015 17:00,Thursday,May,5,21,2015,1700,May,5,23,2015,5/21/2015,5/23/2015,2,RAPE,FELONY,F,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
893,2.02E+14,5/21/2015 22:00,Thursday,May,5,21,2015,2200,May,5,25,2015,5/21/2015,5/25/2015,4,RAPE,FELONY,B,106,Queens,NYPD,1028713,187853,40.6821864,-73.83969048
894,2.02E+14,5/22/2015 4:45,Friday,May,5,22,2015,400,May,5,22,2015,5/22/2015,5/22/2015,0,RAPE,FELONY,A,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
895,2.02E+14,5/22/2015 18:00,Friday,May,5,22,2015,1800,May,5,23,2015,5/22/2015,5/23/2015,1,RAPE,FELONY,E,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
896,2.02E+14,5/22/2015 18:00,Friday,May,5,22,2015,1800,May,5,22,2015,5/22/2015,5/22/2015,0,RAPE,FELONY,A,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
897,2.02E+14,5/22/2015 18:45,Friday,May,5,22,2015,1800,May,5,22,2015,5/22/2015,5/22/2015,0,RAPE,FELONY,C,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
898,2.02E+14,5/22/2015 19:00,Friday,May,5,22,2015,1900,May,5,22,2015,5/22/2015,5/22/2015,0,RAPE,FELONY,G,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
899,2.02E+14,5/23/2015 0:05,Saturday,May,5,23,2015,0,May,5,27,2015,5/23/2015,5/27/2015,4,RAPE,FELONY,B,75,Brooklyn,NYPD,1017141,183798,40.67110691,-73.88143296
900,2.02E+14,5/23/2015 1:00,Saturday,May,5,23,2015,100,May,5,23,2015,5/23/2015,5/23/2015,0,RAPE,FELONY,D,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
901,2.02E+14,5/23/2015 15:00,Saturday,May,5,23,2015,1500,May,5,23,2015,5/23/2015,5/23/2015,0,RAPE,FELONY,D,81,Brooklyn,NYPD,1005218,190528,40.6896155,-73.92439311
902,2.02E+14,5/23/2015 16:00,Saturday,May,5,23,2015,1600,May,5,27,2015,5/23/2015,5/27/2015,4,RAPE,FELONY,C,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
903,2.02E+14,5/24/2015 0:00,Sunday,May,5,24,2015,0,Sep,9,24,2015,5/24/2015,9/24/2015,123,RAPE,FELONY,B,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
904,2.02E+14,5/24/2015 4:00,Sunday,May,5,24,2015,400,May,5,24,2015,5/24/2015,5/24/2015,0,RAPE,FELONY,C,24,Manhattan,NYPD,993336,229488,40.79657114,-73.96718569
905,2.02E+14,5/24/2015 4:00,Sunday,May,5,24,2015,400,May,5,25,2015,5/24/2015,5/25/2015,1,RAPE,FELONY,C,120,Staten Island,NYPD,962748,174174,40.64472613,-74.07748316
906,2.02E+14,5/24/2015 10:30,Sunday,May,5,24,2015,1000,Jun,6,3,2015,5/24/2015,6/3/2015,10,RAPE,FELONY,B,19,Manhattan,NYPD,994276,218779,40.76717676,-73.96380668
907,2.02E+14,5/25/2015 12:00,Monday,May,5,25,2015,1200,May,5,26,2015,5/25/2015,5/26/2015,1,RAPE,FELONY,C,52,Bronx,NYPD,1017542,255919,40.86905853,-73.87963015
908,2.02E+14,5/25/2015 23:30,Monday,May,5,25,2015,2300,May,5,26,2015,5/25/2015,5/26/2015,1,RAPE,FELONY,G,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
909,2.02E+14,5/25/2015 23:30,Monday,May,5,25,2015,2300,May,5,28,2015,5/25/2015,5/28/2015,3,RAPE,FELONY,J,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
910,2.02E+14,5/26/2015 0:01,Tuesday,May,5,26,2015,0,May,5,30,2015,5/26/2015,5/30/2015,4,RAPE,FELONY,Q,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
911,2.02E+14,5/26/2015 5:05,Tuesday,May,5,26,2015,500,May,5,26,2015,5/26/2015,5/26/2015,0,RAPE,FELONY,G,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
912,2.02E+14,5/27/2015 0:01,Wednesday,May,5,27,2015,0,May,5,30,2015,5/27/2015,5/30/2015,3,RAPE,FELONY,F,105,Queens,NYPD,1057636,203954,40.72618713,-73.7352339
913,2.02E+14,5/27/2015 4:45,Wednesday,May,5,27,2015,400,May,5,27,2015,5/27/2015,5/27/2015,0,RAPE,FELONY,A,49,Bronx,NYPD,1027295,251236,40.85616296,-73.84439712
914,2.02E+14,5/27/2015 22:00,Wednesday,May,5,27,2015,2200,May,5,28,2015,5/27/2015,5/28/2015,1,RAPE,FELONY,A,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
915,2.02E+14,5/28/2015 3:00,Thursday,May,5,28,2015,300,May,5,28,2015,5/28/2015,5/28/2015,0,RAPE,FELONY,D,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
916,2.02E+14,5/28/2015 16:45,Thursday,May,5,28,2015,1600,Jun,6,10,2015,5/28/2015,6/10/2015,13,RAPE,FELONY,A,43,Bronx,NYPD-HOUSING BUREAU,1020316,239179,40.8231013,-73.86969046
917,2.02E+14,5/28/2015 22:00,Thursday,May,5,28,2015,2200,May,5,29,2015,5/28/2015,5/29/2015,1,RAPE,FELONY,A,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
918,2.02E+14,5/29/2015 1:00,Friday,May,5,29,2015,100,May,5,29,2015,5/29/2015,5/29/2015,0,RAPE,FELONY,Q,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
919,2.02E+14,5/29/2015 9:00,Friday,May,5,29,2015,900,May,5,29,2015,5/29/2015,5/29/2015,0,RAPE,FELONY,M,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
920,2.02E+14,5/29/2015 23:00,Friday,May,5,29,2015,2300,Aug,8,31,2015,5/29/2015,8/31/2015,94,RAPE,FELONY,B,72,Brooklyn,NYPD,983964,179071,40.65819343,-74.00103224
921,2.02E+14,5/30/2015 0:01,Saturday,May,5,30,2015,0,Jun,6,3,2015,5/30/2015,6/3/2015,4,RAPE,FELONY,E,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
922,2.02E+14,5/30/2015 1:30,Saturday,May,5,30,2015,100,May,5,30,2015,5/30/2015,5/30/2015,0,RAPE,FELONY,E,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
923,2.02E+14,5/30/2015 9:00,Saturday,May,5,30,2015,900,Jun,6,10,2015,5/30/2015,6/10/2015,11,RAPE,FELONY,I,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
924,2.02E+14,5/31/2015 0:01,Sunday,May,5,31,2015,0,Jun,6,1,2015,5/31/2015,6/1/2015,1,RAPE,FELONY,I,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
925,2.02E+14,5/31/2015 13:00,Sunday,May,5,31,2015,1300,Jun,6,2,2015,5/31/2015,6/2/2015,2,RAPE,FELONY,E,63,Brooklyn,NYPD,1000448,168068,40.62797776,-73.94164716
926,2.02E+14,5/31/2015 18:35,Sunday,May,5,31,2015,1800,May,5,31,2015,5/31/2015,5/31/2015,0,RAPE,FELONY,H,14,Manhattan,PORT AUTHORITY,985679,213954,40.75393894,-73.99484366
927,2.02E+14,5/31/2015 20:00,Sunday,May,5,31,2015,2000,Jun,6,4,2015,5/31/2015,6/4/2015,4,RAPE,FELONY,F,26,Manhattan,NYPD,996241,236149,40.81485029,-73.95668185
928,2.02E+14,6/1/2015 0:00,Monday,Jun,6,1,2015,0,Aug,8,7,2015,6/1/2015,8/7/2015,67,RAPE,FELONY,E,42,Bronx,NYPD,1008798,238971,40.82256992,-73.91130717
929,2.02E+14,6/1/2015 0:00,Monday,Jun,6,1,2015,0,Jun,6,2,2015,6/1/2015,6/2/2015,1,RAPE,FELONY,H,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
930,2.02E+14,6/1/2015 2:00,Monday,Jun,6,1,2015,200,Jun,6,1,2015,6/1/2015,6/1/2015,0,RAPE,FELONY,C,5,Manhattan,NYPD,984946,200203,40.71619591,-73.99749075
931,2.02E+14,6/1/2015 5:30,Monday,Jun,6,1,2015,500,Jun,6,1,2015,6/1/2015,6/1/2015,0,RAPE,FELONY,A,73,Brooklyn,NYPD,1008276,183623,40.67065507,-73.91339092
932,2.02E+14,6/1/2015 8:00,Monday,Jun,6,1,2015,800,Jun,6,1,2015,6/1/2015,6/1/2015,0,RAPE,FELONY,N,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
933,2.02E+14,6/1/2015 12:00,Monday,Jun,6,1,2015,1200,Aug,8,22,2015,6/1/2015,8/22/2015,82,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
934,2.02E+14,6/1/2015 12:00,Monday,Jun,6,1,2015,1200,Jun,6,8,2015,6/1/2015,6/8/2015,7,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
935,2.02E+14,6/1/2015 12:00,Monday,Jun,6,1,2015,1200,Jun,6,8,2015,6/1/2015,6/8/2015,7,RAPE,FELONY,I,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
936,2.02E+14,6/1/2015 14:30,Monday,Jun,6,1,2015,1400,Jun,6,30,2015,6/1/2015,6/30/2015,29,RAPE,FELONY,I,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
937,2.02E+14,6/1/2015 16:30,Monday,Jun,6,1,2015,1600,Jul,7,8,2015,6/1/2015,7/8/2015,37,RAPE,FELONY,I,50,Bronx,NYPD,1011257,261130,40.88338258,-73.90233331
938,2.02E+14,6/1/2015 18:20,Monday,Jun,6,1,2015,1800,Jun,6,2,2015,6/1/2015,6/2/2015,1,RAPE,FELONY,J,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
939,2.02E+14,6/1/2015 20:00,Monday,Jun,6,1,2015,2000,Aug,8,31,2015,6/1/2015,8/31/2015,91,RAPE,FELONY,P,32,Manhattan,NYPD-HOUSING BUREAU,999358,236472,40.81573205,-73.94542041
940,2.02E+14,6/2/2015 1:00,Tuesday,Jun,6,2,2015,100,Jun,6,18,2015,6/2/2015,6/18/2015,16,RAPE,FELONY,G,6,Manhattan,NYPD,982752,206772,40.73422613,-74.00540669
941,2.02E+14,6/2/2015 10:00,Tuesday,Jun,6,2,2015,1000,Jun,6,2,2015,6/2/2015,6/2/2015,0,RAPE,FELONY,C,113,Queens,NYPD,1046367,186986,40.67970041,-73.77604737
942,2.02E+14,6/2/2015 16:45,Tuesday,Jun,6,2,2015,1600,Jun,6,2,2015,6/2/2015,6/2/2015,0,RAPE,FELONY,J,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
943,2.02E+14,6/2/2015 19:05,Tuesday,Jun,6,2,2015,1900,Jun,6,2,2015,6/2/2015,6/2/2015,0,RAPE,FELONY,H,23,Manhattan,NYPD-HOUSING BUREAU,998730,226827,40.78926022,-73.94771
944,2.02E+14,6/3/2015 13:40,Wednesday,Jun,6,3,2015,1300,Jun,6,3,2015,6/3/2015,6/3/2015,0,RAPE,FELONY,D,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
945,2.02E+14,6/3/2015 18:00,Wednesday,Jun,6,3,2015,1800,Jun,6,4,2015,6/3/2015,6/4/2015,1,RAPE,FELONY,A,34,Manhattan,NYPD,1002106,249501,40.85148777,-73.93545797
946,2.02E+14,6/4/2015 1:00,Thursday,Jun,6,4,2015,100,Jun,6,4,2015,6/4/2015,6/4/2015,0,RAPE,FELONY,N,32,Manhattan,NYPD,999358,236472,40.81573205,-73.94542041
947,2.02E+14,6/4/2015 2:00,Thursday,Jun,6,4,2015,200,Jun,6,13,2015,6/4/2015,6/13/2015,9,RAPE,FELONY,C,47,Bronx,NYPD,1026387,262634,40.88745131,-73.84760779
948,2.02E+14,6/4/2015 22:30,Thursday,Jun,6,4,2015,2200,Jun,6,5,2015,6/4/2015,6/5/2015,1,RAPE,FELONY,H,115,Queens,NYPD,1018699,215043,40.75686098,-73.87565666
949,2.02E+14,6/5/2015 1:00,Friday,Jun,6,5,2015,100,Jun,6,10,2015,6/5/2015,6/10/2015,5,RAPE,FELONY,A,23,Manhattan,NYPD,998730,226827,40.78926022,-73.94771
950,2.02E+14,6/5/2015 21:00,Friday,Jun,6,5,2015,2100,Sep,9,24,2015,6/5/2015,9/24/2015,111,RAPE,FELONY,J,66,Brooklyn,NYPD,986633,167258,40.62576896,-73.99141682
951,2.02E+14,6/6/2015 2:30,Saturday,Jun,6,6,2015,200,Jun,6,10,2015,6/6/2015,6/10/2015,4,RAPE,FELONY,D,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
952,2.02E+14,6/6/2015 3:25,Saturday,Jun,6,6,2015,300,Jun,6,6,2015,6/6/2015,6/6/2015,0,RAPE,FELONY,A,13,Manhattan,NYPD,988874,207673,40.73669807,-73.98331603
953,2.02E+14,6/6/2015 11:00,Saturday,Jun,6,6,2015,1100,Jun,6,10,2015,6/6/2015,6/10/2015,4,RAPE,FELONY,E,30,Manhattan,NYPD,999794,241252,40.82885105,-73.94383419
954,2.02E+14,6/6/2015 15:00,Saturday,Jun,6,6,2015,1500,Jun,6,6,2015,6/6/2015,6/6/2015,0,RAPE,FELONY,D,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
955,2.02E+14,6/9/2015 9:00,Tuesday,Jun,6,9,2015,900,Jun,6,10,2015,6/9/2015,6/10/2015,1,RAPE,FELONY,G,43,Bronx,NYPD,1020316,239179,40.8231013,-73.86969046
956,2.02E+14,6/10/2015 4:00,Wednesday,Jun,6,10,2015,400,Jun,6,11,2015,6/10/2015,6/11/2015,1,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
957,2.02E+14,6/10/2015 13:00,Wednesday,Jun,6,10,2015,1300,Jun,6,10,2015,6/10/2015,6/10/2015,0,RAPE,FELONY,B,40,Bronx,NYPD,1004926,234532,40.81039602,-73.92531074
958,2.02E+14,6/10/2015 14:00,Wednesday,Jun,6,10,2015,1400,Jun,6,16,2015,6/10/2015,6/16/2015,6,RAPE,FELONY,B,42,Bronx,NYPD-HOUSING BUREAU,1008798,238971,40.82256992,-73.91130717
959,2.02E+14,6/10/2015 16:00,Wednesday,Jun,6,10,2015,1600,Jun,6,12,2015,6/10/2015,6/12/2015,2,RAPE,FELONY,,103,Queens,NYPD,1041749,196938,40.70704748,-73.7926119
960,2.02E+14,6/10/2015 16:07,Wednesday,Jun,6,10,2015,1600,Jun,6,10,2015,6/10/2015,6/10/2015,0,RAPE,FELONY,M,75,Brooklyn,NYPD-HOUSING BUREAU,1017141,183798,40.67110691,-73.88143296
961,2.02E+14,6/10/2015 22:00,Wednesday,Jun,6,10,2015,2200,Aug,8,18,2015,6/10/2015,8/18/2015,69,RAPE,FELONY,I,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
962,2.02E+14,6/11/2015 7:00,Thursday,Jun,6,11,2015,700,Jun,6,11,2015,6/11/2015,6/11/2015,0,RAPE,FELONY,E,61,Brooklyn,NYPD,995244,155739,40.59414517,-73.96041495
963,2.02E+14,6/11/2015 17:45,Thursday,Jun,6,11,2015,1700,Jun,6,11,2015,6/11/2015,6/11/2015,0,RAPE,FELONY,F,108,Queens,NYPD,996793,210001,40.74308017,-73.95473646
964,2.02E+14,6/11/2015 20:00,Thursday,Jun,6,11,2015,2000,Jun,6,12,2015,6/11/2015,6/12/2015,1,RAPE,FELONY,A,71,Brooklyn,NYPD,998749,181383,40.6645275,-73.94773929
965,2.02E+14,6/12/2015 3:00,Friday,Jun,6,12,2015,300,Jun,6,12,2015,6/12/2015,6/12/2015,0,RAPE,FELONY,H,60,Brooklyn,NYPD-HOUSING BUREAU,990922,149184,40.5761573,-73.9759838
966,2.02E+14,6/12/2015 4:40,Friday,Jun,6,12,2015,400,Jun,6,12,2015,6/12/2015,6/12/2015,0,RAPE,FELONY,J,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
967,2.02E+14,6/12/2015 8:00,Friday,Jun,6,12,2015,800,Jun,6,16,2015,6/12/2015,6/16/2015,4,RAPE,FELONY,B,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
968,2.02E+14,6/13/2015 0:00,Saturday,Jun,6,13,2015,0,Jun,6,13,2015,6/13/2015,6/13/2015,0,RAPE,FELONY,E,48,Bronx,NYPD,1011779,246746,40.84390126,-73.90050463
969,2.02E+14,6/13/2015 2:16,Saturday,Jun,6,13,2015,200,Jun,6,13,2015,6/13/2015,6/13/2015,0,RAPE,FELONY,D,102,Queens,NYPD,1030954,193887,40.69873677,-73.83156877
970,2.02E+14,6/13/2015 6:00,Saturday,Jun,6,13,2015,600,Jun,6,17,2015,6/13/2015,6/17/2015,4,RAPE,FELONY,I,90,Brooklyn,NYPD-HOUSING BUREAU,997843,196573,40.70622201,-73.95097436
971,2.02E+14,6/13/2015 21:00,Saturday,Jun,6,13,2015,2100,Jun,6,14,2015,6/13/2015,6/14/2015,1,RAPE,FELONY,G,44,Bronx,NYPD,1006434,244344,40.83732351,-73.91983076
972,2.02E+14,6/14/2015 0:50,Sunday,Jun,6,14,2015,0,Jun,6,14,2015,6/14/2015,6/14/2015,0,RAPE,FELONY,E,104,Queens,NYPD,1013764,195875,40.70426739,-73.89355376
973,2.02E+14,6/14/2015 1:30,Sunday,Jun,6,14,2015,100,Jun,6,14,2015,6/14/2015,6/14/2015,0,RAPE,FELONY,D,67,Brooklyn,NYPD,998032,175598,40.64865009,-73.95033556
974,2.02E+14,6/14/2015 4:45,Sunday,Jun,6,14,2015,400,Jun,6,24,2015,6/14/2015,6/24/2015,10,RAPE,FELONY,F,1,Manhattan,NYPD,982285,201682,40.72025522,-74.00709028
975,2.02E+14,6/14/2015 4:47,Sunday,Jun,6,14,2015,400,Jun,6,14,2015,6/14/2015,6/14/2015,0,RAPE,FELONY,E,79,Brooklyn,NYPD,999634,190253,40.68887215,-73.94452903
976,2.02E+14,6/14/2015 5:20,Sunday,Jun,6,14,2015,500,Jun,6,14,2015,6/14/2015,6/14/2015,0,RAPE,FELONY,C,101,Queens,NYPD,1053678,159044,40.60295159,-73.74997626
977,2.02E+14,6/14/2015 15:30,Sunday,Jun,6,14,2015,1500,Jun,6,14,2015,6/14/2015,6/14/2015,0,RAPE,FELONY,D,69,Brooklyn,NYPD,1010641,175525,40.64842112,-73.90489711
978,2.02E+14,6/15/2015 15:50,Monday,Jun,6,15,2015,1500,Jun,6,15,2015,6/15/2015,6/15/2015,0,RAPE,FELONY,I,83,Brooklyn,NYPD,1006965,193571,40.69796352,-73.91808336
979,2.02E+14,6/15/2015 18:00,Monday,Jun,6,15,2015,1800,Sep,9,19,2015,6/15/2015,9/19/2015,96,RAPE,FELONY,F,47,Bronx,NYPD-HOUSING BUREAU,1026387,262634,40.88745131,-73.84760779
